window_start,node_id,source_file,node_role,layer,parent_mac,n_samples_present,n_samples_expected,rssi_dbm_mean,rssi_dbm_var,rssi_dbm_min,rssi_dbm_max,retry_count_delta,retry_count_reset_detected,tx_count_delta,tx_count_reset_detected,probes_count_delta,probes_count_reset_detected,window_label,window_phase_id,ForwardingRatio,IngressEgressDelta,ConsistencyScore,RetryRate,RSSI_mean,RSSI_var,RSSI_Hop_Diff,LatencyHopRatio,TunnelIntensity,TunnelBytes,TunnelLatency,ParentSwitchRate,LayerChangeCount,HopStabilityDuration,RSSI_stability,PDR,_pdr_clipped,Label,missing_firmware_fields,attack_type,topology,location,run_repeat
680,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.8,0.16,-66.0,-65.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.8,0.16,2.0,,,,,0.0,0,4.0,4.0,0.0,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
685,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.4,0.24,-66.0,-65.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.4,0.24,1.6000000000000083,,,,,0.0,0,4.0,4.0,0.0,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
690,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.0,0.0,-65.0,-65.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.0,0.0,1.2000000000000028,,,,,0.0,0,4.0,4.0,0.0,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
695,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.2,0.5599999999999999,-66.0,-64.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.2,0.5599999999999999,1.4000000000000057,,,,,0.0,0,4.0,4.0,0.0,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
700,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.0,0.0,-65.0,-65.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.0,0.0,1.2000000000000028,,,,,0.0,0,4.0,4.0,0.0,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
705,NODE_B4BFE934ED80,child_node2_linear_wormhole_r2_20260726_200117_telem.csv,victim,5.0,F4:2D:C9:73:E6:19,5,5,-65.2,0.5599999999999999,-66.0,-64.0,0.0,False,4.0,False,4.0,False,0.0,3.0,,,,0.0,-65.2,0.5599999999999999,1.4000000000000057,,,,,0.0,0,4.0,4.0,0.0,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
0,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,-1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,3.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.9999996666667778,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
5,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,-1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,4.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.9999997500000624,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
10,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,-1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,4.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.9999997500000624,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
15,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,-1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,4.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.9999997500000624,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
20,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,-1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,5.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.99999980000004,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
25,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,-1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,3.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.9999996666667778,0.0,0.0,0.0,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
30,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,-1.0,70:4B:CA:25:B7:69,5,5,-28.4,1209.84,-71.0,0.0,0.0,True,2.0,False,2.0,False,0.0,0.0,,,,0.0,-28.4,1209.84,28.4,,,,,0.25,1,2.0,0.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
35,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,-1.0,00:00:00:00:00:00,5,5,-14.2,806.5599999999998,-71.0,0.0,40.0,False,0.0,True,0.0,True,0.0,0.0,,,,0.9999999750000008,-14.2,806.5599999999998,14.2,,,,,0.25,1,3.0,0.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
40,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-42.0,1177.2,-71.0,0.0,0.0,True,12.0,False,12.0,False,0.0,0.0,,,,0.0,-42.0,1177.2,29.200000000000003,3.2877111111111117,,,,0.25,1,2.0,0.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
45,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,-1.0,00:00:00:00:00:00,5,5,-28.6,1227.04,-72.0,0.0,5.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.99999980000004,-28.6,1227.04,28.6,,,,,1.0,4,0.0,0.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
50,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-57.0,812.4,-72.0,0.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-57.0,812.4,14.200000000000005,3.083022222222222,,,,0.5,2,2.0,0.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
55,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,-1.0,00:00:00:00:00:00,5,5,-14.2,806.5599999999998,-71.0,0.0,5.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.99999980000004,-14.2,806.5599999999998,14.2,,,,,0.5,2,2.0,0.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
60,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,00:00:00:00:00:00,5,5,-43.0,1232.8,-72.0,0.0,3.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.9999996666667778,-43.0,1232.8,28.200000000000003,2.511,,,,0.5,2,2.0,0.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
65,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-42.6,1209.84,-71.0,0.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-42.6,1209.84,28.6,2.7919555555555555,,,,1.0,4,0.0,0.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
70,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-57.0,812.4,-72.0,0.0,0.0,True,42.0,False,42.0,False,0.0,0.0,,,,0.0,-57.0,812.4,14.200000000000005,2.984733333333333,,,,0.25,1,3.0,0.0,0.357142848639456,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
75,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.0,0.0,-71.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.0,0.0,0.2000000000000028,2.5452888888888894,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
80,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.0,0.0,-71.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.0,0.0,0.2000000000000028,2.6312,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
85,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.0,0.0,-71.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.0,0.0,0.2000000000000028,2.3949777777777776,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
90,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.0,0.0,-71.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.0,0.0,0.2000000000000028,2.6056666666666666,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
95,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.2,0.16,-72.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.2,0.16,0.0,2.1404666666666667,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
100,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.2,0.16,-72.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.2,0.16,0.0,2.2121555555555554,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
105,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.4,0.24,-72.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.4,0.24,0.2000000000000028,2.314088888888889,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
110,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.2,0.16,-72.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.2,0.16,0.0,2.1046,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
115,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.6,0.24,-72.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.6,0.24,0.3999999999999915,1.6205333333333334,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
120,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.4,0.24,-72.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.4,0.24,0.2000000000000028,1.8273555555555556,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
125,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-72.0,0.4,-73.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-72.0,0.4,0.7999999999999972,1.847244444444445,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
130,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-72.0,0.0,-72.0,-72.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-72.0,0.0,0.7999999999999972,3.2248666666666668,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
135,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.2,0.16,-72.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.2,0.16,0.0,3.380977777777778,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
140,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.0,0.0,-71.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.0,0.0,0.2000000000000028,1.901888888888889,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
145,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.4,0.64,-73.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.4,0.64,0.2000000000000028,1.4628,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
150,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.8,0.5599999999999999,-73.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.8,0.5599999999999999,0.5999999999999943,1.5538222222222222,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
155,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-72.0,0.0,-72.0,-72.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-72.0,0.0,0.7999999999999972,1.894288888888889,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
160,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-72.4,0.24,-73.0,-72.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-72.4,0.24,1.2000000000000028,1.587244444444445,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
165,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.2,0.16,-72.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.2,0.16,0.0,3.6782,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
170,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-72.2,0.16,-73.0,-72.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-72.2,0.16,1.0,2.9833555555555558,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
175,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-72.2,0.5599999999999999,-73.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-72.2,0.5599999999999999,1.0,2.395866666666667,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
180,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-72.4,0.64,-73.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-72.4,0.64,1.2000000000000028,1.9052666666666669,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
185,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.4,0.24,-72.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.4,0.24,0.2000000000000028,3.120444444444445,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
190,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.6,0.24,-72.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.6,0.24,0.3999999999999915,2.562066666666667,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
195,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.6,0.24,-72.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.6,0.24,0.3999999999999915,1.744133333333333,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
200,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.2,0.96,-73.0,-70.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.2,0.96,0.0,1.4832666666666663,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
205,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.0,0.4,-72.0,-70.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.0,0.4,0.2000000000000028,24.464547619047615,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
210,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-72.2,0.5599999999999999,-73.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-72.2,0.5599999999999999,1.0,1.7132666666666667,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
215,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-72.2,0.16,-73.0,-72.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-72.2,0.16,1.0,2.0654,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
220,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.8,0.16,-72.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.8,0.16,0.5999999999999943,1.6550222222222224,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
225,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.8,0.5599999999999999,-73.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.8,0.5599999999999999,0.5999999999999943,2.6789111111111112,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
230,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-72.6,0.64,-73.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-72.6,0.64,1.3999999999999917,1.8596444444444444,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
235,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-72.0,0.4,-73.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-72.0,0.4,0.7999999999999972,1.3400666666666667,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
240,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.8,0.16,-72.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.8,0.16,0.5999999999999943,2.0872,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
245,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-72.6,0.24,-73.0,-72.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-72.6,0.24,1.3999999999999917,2.4346222222222225,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
250,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.8,0.5599999999999999,-73.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.8,0.5599999999999999,0.5999999999999943,1.704711111111111,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
255,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-72.2,0.5599999999999999,-73.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-72.2,0.5599999999999999,1.0,1.7315111111111114,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
260,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-72.2,0.5599999999999999,-73.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-72.2,0.5599999999999999,1.0,1.975666666666667,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
265,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-72.0,0.0,-72.0,-72.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-72.0,0.0,0.7999999999999972,1.529977777777778,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
270,NODE_B4BFE934ED80,child_node2_linear_wormhole_r3_20260726_210029_telem.csv,victim,4.0,70:4B:CA:25:B7:69,5,5,-71.6,0.24,-72.0,-71.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-71.6,0.24,0.3999999999999915,2.509977777777778,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,3.0
